Date,Type,Details,Amount,Units,Realized Equity Change,Realized Equity,Balance,Position ID,Asset type,NWA
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,862.48 ",200.28 ,2441110114,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,862.51 ",200.31 ,2442342413,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.07 ,-,0.07 ,"1,862.58 ",200.38 ,2445015667,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,862.61 ",200.41 ,2445747600,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,862.64 ",200.44 ,2446536172,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,862.67 ",200.47 ,2447348810,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,862.70 ",200.50 ,2448088110,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.07 ,-,0.07 ,"1,862.77 ",200.57 ,2449085723,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,862.80 ",200.60 ,2450369597,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,862.83 ",200.63 ,2451527978,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,862.86 ",200.66 ,2451790898,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,862.89 ",200.69 ,2452822837,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,862.92 ",200.72 ,2453752410,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,862.95 ",200.75 ,2454318023,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.08 ,-,0.08 ,"1,863.03 ",200.83 ,2455861972,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,863.06 ",200.86 ,2457017561,CFD,0.00 
20/06/2023 00:25:53,Dividend,SPY/USD,0.03 ,-,0.03 ,"1,863.09 ",200.89 ,2458123686,CFD,0.00 
20/06/2023 00:25:53,Dividend,QQQ/USD,0.01 ,-,0.01 ,"1,863.10 ",200.90 ,2421596765,CFD,0.00 
20/06/2023 00:25:53,Dividend,QQQ/USD,0.01 ,-,0.01 ,"1,863.11 ",200.91 ,2433265241,CFD,0.00 
20/06/2023 00:25:53,Dividend,QQQ/USD,0.01 ,-,0.01 ,"1,863.12 ",200.92 ,2434882453,CFD,0.00 
20/06/2023 00:25:53,Dividend,QQQ/USD,0.01 ,-,0.01 ,"1,863.13 ",200.93 ,2436405698,CFD,0.00 
20/06/2023 00:25:53,Dividend,QQQ/USD,0.01 ,-,0.01 ,"1,863.14 ",200.94 ,2439695554,CFD,0.00 
20/06/2023 13:32:11,Open Position,SPY/USD,10.00 ,0.022817,0.00 ,"1,863.14 ",190.94 ,2461786763,CFD,0.00 
20/06/2023 19:30:32,Open Position,SPY/USD,10.94 ,0.024965,0.00 ,"1,863.14 ",180.00 ,2462493312,CFD,0.00 
23/06/2023 18:13:05,Open Position,SPY/USD,20.00 ,0.046009,0.00 ,"1,863.14 ",160.00 ,2464938252,CFD,0.00 
23/06/2023 18:13:47,Open Position,KO/USD,10.00 ,0.162840,0.00 ,"1,863.14 ",150.00 ,2464938542,Stocks,0.00 
26/06/2023 18:11:33,Open Position,SPY/USD,10.00 ,0.023109,0.00 ,"1,863.14 ",140.00 ,2465878818,CFD,0.00 
27/06/2023 18:35:33,Open Position,SPY/USD,10.00 ,0.022870,0.00 ,"1,863.14 ",130.00 ,2466621158,CFD,0.00 
28/06/2023 13:31:12,Open Position,SPY/USD,10.00 ,0.022955,0.00 ,"1,863.14 ",120.00 ,2466957117,CFD,0.00 
29/06/2023 00:11:21,Dividend,GS/USD,0.06 ,-,0.06 ,"1,863.20 ",120.06 ,2427566438,Stocks,0.00 
29/06/2023 00:11:21,Dividend,GS/USD,0.06 ,-,0.06 ,"1,863.26 ",120.12 ,2429249628,Stocks,0.00 
29/06/2023 00:11:21,Dividend,GS/USD,0.07 ,-,0.07 ,"1,863.33 ",120.19 ,2440460711,Stocks,0.00 
29/06/2023 00:11:21,Dividend,VOO/USD,0.04 ,-,0.04 ,"1,863.37 ",120.23 ,2437779641,CFD,0.00 
03/07/2023 00:16:33,Dividend,KO/USD,0.39 ,-,0.39 ,"1,863.76 ",120.62 ,2187166552,Stocks,0.00 
03/07/2023 00:16:33,Dividend,KO/USD,0.07 ,-,0.07 ,"1,863.83 ",120.69 ,2394114428,Stocks,0.00 
03/07/2023 00:16:33,Dividend,KO/USD,0.07 ,-,0.07 ,"1,863.90 ",120.76 ,2401978540,Stocks,0.00 
03/07/2023 00:16:33,Dividend,KO/USD,0.07 ,-,0.07 ,"1,863.97 ",120.83 ,2402997911,Stocks,0.00 
03/07/2023 00:16:33,Dividend,KO/USD,0.07 ,-,0.07 ,"1,864.04 ",120.90 ,2404212596,Stocks,0.00 
03/07/2023 00:16:33,Dividend,KO/USD,0.13 ,-,0.13 ,"1,864.17 ",121.03 ,2406034831,Stocks,0.00 
03/07/2023 16:08:38,Open Position,SPY/USD,11.03 ,0.024824,0.00 ,"1,864.17 ",110.00 ,2472032684,CFD,0.00 
05/07/2023 13:30:39,Open Position,SPY/USD,20.00 ,0.045158,0.00 ,"1,864.17 ",90.00 ,2472743365,CFD,0.00 
05/07/2023 18:22:29,Open Position,SPY/USD,10.00 ,0.022570,0.00 ,"1,864.17 ",80.00 ,2474685821,CFD,0.00 
06/07/2023 17:25:14,Open Position,O/USD,10.00 ,0.167168,0.00 ,"1,864.17 ",70.00 ,2476484188,Stocks,0.00 
10/07/2023 13:30:24,Open Position,VOO/USD,20.00 ,0.049576,0.00 ,"1,864.17 ",50.00 ,2477564225,CFD,0.00 
13/07/2023 00:07:37,Dividend,TSM/USD,0.04 ,-,0.04 ,"1,864.21 ",50.04 ,2385560978,Stocks,0.00 
13/07/2023 00:07:37,Dividend,TSM/USD,0.04 ,-,0.04 ,"1,864.25 ",50.08 ,2410704730,Stocks,0.00 
13/07/2023 00:07:37,Dividend,TSM/USD,0.04 ,-,0.04 ,"1,864.29 ",50.12 ,2422293704,Stocks,0.00 
13/07/2023 13:30:48,Open Position,GE/USD,10.12 ,0.090901,0.00 ,"1,864.29 ",40.00 ,2481201573,Stocks,0.00 
14/07/2023 00:16:31,Dividend,O/USD,0.03 ,-,0.03 ,"1,864.32 ",40.03 ,2348193684,Stocks,0.00 
14/07/2023 00:16:31,Dividend,O/USD,0.03 ,-,0.03 ,"1,864.35 ",40.06 ,2385562140,Stocks,0.00 
14/07/2023 00:16:31,Dividend,O/USD,0.03 ,-,0.03 ,"1,864.38 ",40.09 ,2394930836,Stocks,0.00 
14/07/2023 00:16:31,Dividend,O/USD,0.03 ,-,0.03 ,"1,864.41 ",40.12 ,2395830103,Stocks,0.00 
14/07/2023 00:16:31,Dividend,O/USD,0.03 ,-,0.03 ,"1,864.44 ",40.15 ,2396798496,Stocks,0.00 
14/07/2023 00:16:31,Dividend,O/USD,0.03 ,-,0.03 ,"1,864.47 ",40.18 ,2397458892,Stocks,0.00 
14/07/2023 00:16:31,Dividend,O/USD,0.03 ,-,0.03 ,"1,864.50 ",40.21 ,2398791812,Stocks,0.00 
14/07/2023 00:16:31,Dividend,O/USD,0.04 ,-,0.04 ,"1,864.54 ",40.25 ,2441660511,Stocks,0.00 
14/07/2023 13:30:15,Open Position,JPM/USD,10.00 ,0.066055,0.00 ,"1,864.54 ",30.25 ,2482095447,Stocks,0.00 
14/07/2023 13:30:23,Open Position,KO/USD,10.25 ,0.170379,0.00 ,"1,864.54 ",20.00 ,2482109814,Stocks,0.00 
17/07/2023 13:30:55,Open Position,JPM/USD,10.00 ,0.066405,0.00 ,"1,864.54 ",10.00 ,2483200575,Stocks,0.00 
18/07/2023 04:09:22,Deposit,50.00 USD CreditCard,50.00 ,-,50.00 ,"1,914.54 ",60.00 ,-,-,0.00 
18/07/2023 13:30:31,Open Position,QQQ/USD,10.00 ,0.026161,0.00 ,"1,914.54 ",50.00 ,2484330268,CFD,0.00 
20/07/2023 14:16:39,Open Position,QQQ/USD,10.00 ,0.026149,0.00 ,"1,914.54 ",40.00 ,2486662343,CFD,0.00 
25/07/2023 00:26:28,Dividend,GE/USD,0.01 ,-,0.01 ,"1,914.55 ",40.01 ,2347009166,Stocks,0.00 
26/07/2023 13:30:34,Open Position,QQQ/USD,10.01 ,0.026443,0.00 ,"1,914.55 ",30.00 ,2489603207,CFD,0.00 
31/07/2023 00:12:59,Dividend,JPM/USD,0.06 ,-,0.06 ,"1,914.61 ",30.06 ,2347010117,Stocks,0.00 
31/07/2023 00:12:59,Dividend,JPM/USD,0.06 ,-,0.06 ,"1,914.67 ",30.12 ,2385561957,Stocks,0.00 
31/07/2023 00:12:59,Dividend,JPM/USD,0.07 ,-,0.07 ,"1,914.74 ",30.19 ,2412988281,Stocks,0.00 
31/07/2023 00:12:59,Dividend,JPM/USD,0.07 ,-,0.07 ,"1,914.81 ",30.26 ,2414742563,Stocks,0.00 
31/07/2023 00:12:59,Dividend,JPM/USD,0.06 ,-,0.06 ,"1,914.87 ",30.32 ,2433983029,Stocks,0.00 
31/07/2023 00:12:59,Dividend,JPM/USD,0.06 ,-,0.06 ,"1,914.93 ",30.38 ,2435744915,Stocks,0.00 
01/08/2023 00:14:21,Dividend,T/USD,0.60 ,-,0.60 ,"1,915.53 ",30.98 ,2187160069,Stocks,0.00 
01/08/2023 00:14:21,Dividend,T/USD,0.13 ,-,0.13 ,"1,915.66 ",31.11 ,2347008495,Stocks,0.00 
01/08/2023 00:14:21,Dividend,T/USD,0.12 ,-,0.12 ,"1,915.78 ",31.23 ,2420711848,Stocks,0.00 
03/08/2023 13:35:48,Open Position,INTC/USD,11.23 ,0.325036,0.00 ,"1,915.78 ",20.00 ,2495683673,Stocks,0.00 
07/08/2023 13:30:16,Open Position,NDAQ/USD,10.00 ,0.200965,0.00 ,"1,915.78 ",10.00 ,2497481659,Stocks,0.00 
07/08/2023 13:31:02,Open Position,QQQ/USD,10.00 ,0.026652,0.00 ,"1,915.78 ",0.00 ,2497561497,CFD,0.00 
15/08/2023 00:10:38,Dividend,O/USD,0.03 ,-,0.03 ,"1,915.81 ",0.03 ,2348193684,Stocks,0.00 
15/08/2023 00:10:38,Dividend,O/USD,0.03 ,-,0.03 ,"1,915.84 ",0.06 ,2385562140,Stocks,0.00 
15/08/2023 00:10:38,Dividend,O/USD,0.03 ,-,0.03 ,"1,915.87 ",0.09 ,2394930836,Stocks,0.00 
15/08/2023 00:10:38,Dividend,O/USD,0.03 ,-,0.03 ,"1,915.90 ",0.12 ,2395830103,Stocks,0.00 
15/08/2023 00:10:38,Dividend,O/USD,0.03 ,-,0.03 ,"1,915.93 ",0.15 ,2396798496,Stocks,0.00 
15/08/2023 00:10:38,Dividend,O/USD,0.03 ,-,0.03 ,"1,915.96 ",0.18 ,2397458892,Stocks,0.00 
15/08/2023 00:10:38,Dividend,O/USD,0.03 ,-,0.03 ,"1,915.99 ",0.21 ,2398791812,Stocks,0.00 
15/08/2023 00:10:38,Dividend,O/USD,0.04 ,-,0.04 ,"1,916.03 ",0.25 ,2441660511,Stocks,0.00 
15/08/2023 00:10:38,Dividend,O/USD,0.04 ,-,0.04 ,"1,916.07 ",0.29 ,2476484188,Stocks,0.00 
17/08/2023 00:06:07,Dividend,AAPL/USD,0.06 ,-,0.06 ,"1,916.13 ",0.35 ,2149086741,Stocks,0.00 
17/08/2023 00:06:07,Dividend,AAPL/USD,0.03 ,-,0.03 ,"1,916.16 ",0.38 ,2155709084,Stocks,0.00 
17/08/2023 00:06:07,Dividend,AAPL/USD,0.07 ,-,0.07 ,"1,916.23 ",0.45 ,2187159742,Stocks,0.00 
17/08/2023 00:06:07,Dividend,AAPL/USD,0.04 ,-,0.04 ,"1,916.27 ",0.49 ,2347008762,Stocks,0.00 
17/08/2023 00:06:07,Dividend,AAPL/USD,0.01 ,-,0.01 ,"1,916.28 ",0.50 ,2443110647,Stocks,0.00 
01/09/2023 00:12:00,Dividend,INTC/USD,0.14 ,-,0.14 ,"1,916.42 ",0.64 ,1291793597,Stocks,0.00 
01/09/2023 00:12:00,Dividend,INTC/USD,0.07 ,-,0.07 ,"1,916.49 ",0.71 ,2187160781,Stocks,0.00 
01/09/2023 00:12:00,Dividend,INTC/USD,0.11 ,-,0.11 ,"1,916.60 ",0.82 ,2347008853,Stocks,0.00 
01/09/2023 00:12:00,Dividend,INTC/USD,0.06 ,-,0.06 ,"1,916.66 ",0.88 ,2385560783,Stocks,0.00 
01/09/2023 00:12:00,Dividend,INTC/USD,0.06 ,-,0.06 ,"1,916.72 ",0.94 ,2396799346,Stocks,0.00 
01/09/2023 00:12:00,Dividend,INTC/USD,0.03 ,-,0.03 ,"1,916.75 ",0.97 ,2423194375,Stocks,0.00 
01/09/2023 00:12:00,Dividend,INTC/USD,0.03 ,-,0.03 ,"1,916.78 ",1.00 ,2495683673,Stocks,0.00 
04/09/2023 13:30:14,Deposit,200.00 USD CreditCard,200.00 ,-,200.00 ,"2,116.78 ",201.00 ,-,-,0.00 
05/09/2023 13:31:04,Open Position,O/USD,31.00 ,0.552289,0.00 ,"2,116.78 ",170.00 ,2512654576,Stocks,0.00 
06/09/2023 14:45:29,Open Position,QQQ/USD,10.00 ,0.026615,0.00 ,"2,116.78 ",160.00 ,2513716111,CFD,0.00 
11/09/2023 00:08:46,Dividend,CVX/USD,0.08 ,-,0.08 ,"2,116.86 ",160.08 ,2385557052,Stocks,0.00 
11/09/2023 14:55:48,Open Position,QQQ/USD,10.08 ,0.026875,0.00 ,"2,116.86 ",150.00 ,2515830968,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,116.89 ",150.03 ,2413917649,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,116.92 ",150.06 ,2415511766,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,116.95 ",150.09 ,2416275861,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,116.98 ",150.12 ,2425138397,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.01 ",150.15 ,2431784489,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.04 ",150.18 ,2437778608,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.07 ",150.21 ,2438402480,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.10 ",150.24 ,2440458918,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.13 ",150.27 ,2441110114,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.16 ",150.30 ,2442342413,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.07 ,-,0.07 ,"2,117.23 ",150.37 ,2445015667,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.26 ",150.40 ,2445747600,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.29 ",150.43 ,2446536172,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.32 ",150.46 ,2447348810,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.35 ",150.49 ,2448088110,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.06 ,-,0.06 ,"2,117.41 ",150.55 ,2449085723,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.44 ",150.58 ,2450369597,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.47 ",150.61 ,2451527978,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.50 ",150.64 ,2451790898,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.53 ",150.67 ,2452822837,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.56 ",150.70 ,2453752410,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.59 ",150.73 ,2454318023,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.07 ,-,0.07 ,"2,117.66 ",150.80 ,2455861972,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.69 ",150.83 ,2457017561,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.72 ",150.86 ,2458123686,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.09 ,-,0.09 ,"2,117.81 ",150.95 ,2460960972,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.84 ",150.98 ,2461786763,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.87 ",151.01 ,2462493312,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.06 ,-,0.06 ,"2,117.93 ",151.07 ,2464938252,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.96 ",151.10 ,2465878818,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,117.99 ",151.13 ,2466621158,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,118.02 ",151.16 ,2466957117,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,118.05 ",151.19 ,2472032684,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.06 ,-,0.06 ,"2,118.11 ",151.25 ,2472743365,CFD,0.00 
15/09/2023 12:42:09,Dividend,SPY/USD,0.03 ,-,0.03 ,"2,118.14 ",151.28 ,2474685821,CFD,0.00 
15/09/2023 12:42:09,Dividend,O/USD,0.03 ,-,0.03 ,"2,118.17 ",151.31 ,2348193684,Stocks,0.00 
15/09/2023 12:42:09,Dividend,O/USD,0.03 ,-,0.03 ,"2,118.20 ",151.34 ,2385562140,Stocks,0.00 
15/09/2023 12:42:09,Dividend,O/USD,0.03 ,-,0.03 ,"2,118.23 ",151.37 ,2394930836,Stocks,0.00 
15/09/2023 12:42:09,Dividend,O/USD,0.03 ,-,0.03 ,"2,118.26 ",151.40 ,2395830103,Stocks,0.00 
15/09/2023 12:42:09,Dividend,O/USD,0.03 ,-,0.03 ,"2,118.29 ",151.43 ,2396798496,Stocks,0.00 
15/09/2023 12:42:09,Dividend,O/USD,0.03 ,-,0.03 ,"2,118.32 ",151.46 ,2397458892,Stocks,0.00 
15/09/2023 12:42:09,Dividend,O/USD,0.03 ,-,0.03 ,"2,118.35 ",151.49 ,2398791812,Stocks,0.00 
15/09/2023 12:42:09,Dividend,O/USD,0.04 ,-,0.04 ,"2,118.39 ",151.53 ,2441660511,Stocks,0.00 
15/09/2023 12:42:09,Dividend,O/USD,0.04 ,-,0.04 ,"2,118.43 ",151.57 ,2476484188,Stocks,0.00 
15/09/2023 13:31:27,Open Position,QQQ/USD,21.57 ,0.057242,0.00 ,"2,118.43 ",130.00 ,2518099434,CFD,0.00 
19/09/2023 00:15:14,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,118.44 ",130.01 ,2421596765,CFD,0.00 
19/09/2023 00:15:14,Dividend,QQQ/USD,0.02 ,-,0.02 ,"2,118.46 ",130.03 ,2433265241,CFD,0.00 
19/09/2023 00:15:14,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,118.47 ",130.04 ,2434882453,CFD,0.00 
19/09/2023 00:15:14,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,118.48 ",130.05 ,2436405698,CFD,0.00 
19/09/2023 00:15:14,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,118.49 ",130.06 ,2439695554,CFD,0.00 
19/09/2023 00:15:14,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,118.50 ",130.07 ,2484330268,CFD,0.00 
19/09/2023 00:15:14,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,118.51 ",130.08 ,2486662343,CFD,0.00 
19/09/2023 00:15:14,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,118.52 ",130.09 ,2489603207,CFD,0.00 
19/09/2023 00:15:14,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,118.53 ",130.10 ,2497561497,CFD,0.00 
19/09/2023 00:15:14,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,118.54 ",130.11 ,2513716111,CFD,0.00 
19/09/2023 00:15:14,Dividend,QQQ/USD,0.01 ,-,0.01 ,"2,118.55 ",130.12 ,2515830968,CFD,0.00 
19/09/2023 00:15:14,Dividend,QQQ/USD,0.03 ,-,0.03 ,"2,118.58 ",130.15 ,2518099434,CFD,0.00 
19/09/2023 13:30:09,Open Position,QQQ/USD,10.15 ,0.027454,0.00 ,"2,118.58 ",120.00 ,2519305708,CFD,0.00 
25/09/2023 13:30:26,Open Position,INTC/USD,10.00 ,0.294204,0.00 ,"2,118.58 ",110.00 ,2522111492,Stocks,0.00 
26/09/2023 13:30:06,Open Position,O/USD,10.00 ,0.196464,0.00 ,"2,118.58 ",100.00 ,2522815064,Stocks,0.00 
26/09/2023 13:30:15,Open Position,QQQ/USD,10.00 ,0.027962,0.00 ,"2,118.58 ",90.00 ,2522826302,CFD,0.00 
26/09/2023 13:30:44,Open Position,CSCO/USD,20.00 ,0.375657,0.00 ,"2,118.58 ",70.00 ,2522851486,Stocks,0.00 
28/09/2023 00:31:19,Dividend,GS/USD,0.07 ,-,0.07 ,"2,118.65 ",70.07 ,2427566438,Stocks,0.00 
28/09/2023 00:31:19,Dividend,GS/USD,0.07 ,-,0.07 ,"2,118.72 ",70.14 ,2429249628,Stocks,0.00 
28/09/2023 00:31:19,Dividend,GS/USD,0.07 ,-,0.07 ,"2,118.79 ",70.21 ,2440460711,Stocks,0.00 
28/09/2023 00:31:19,Dividend,VOO/USD,0.03 ,-,0.03 ,"2,118.82 ",70.24 ,2437779641,CFD,0.00 
28/09/2023 00:31:19,Dividend,VOO/USD,0.06 ,-,0.06 ,"2,118.88 ",70.30 ,2477564225,CFD,0.00 
28/09/2023 13:30:08,Open Position,QQQ/USD,10.30 ,0.029043,0.00 ,"2,118.88 ",60.00 ,2524438482,CFD,0.00 
28/09/2023 13:30:18,Open Position,VOO/USD,10.00 ,0.025551,0.00 ,"2,118.88 ",50.00 ,2524451967,CFD,0.00 
29/09/2023 00:13:05,Dividend,NDAQ/USD,0.04 ,-,0.04 ,"2,118.92 ",50.04 ,2497481659,Stocks,0.00 
29/09/2023 13:30:09,Open Position,AMD/USD,20.04 ,0.191185,0.00 ,"2,118.92 ",30.00 ,2525147589,Stocks,0.00 
02/10/2023 00:08:10,Dividend,KO/USD,0.39 ,-,0.39 ,"2,119.31 ",30.39 ,2187166552,Stocks,0.00 
02/10/2023 00:08:10,Dividend,KO/USD,0.07 ,-,0.07 ,"2,119.38 ",30.46 ,2394114428,Stocks,0.00 
02/10/2023 00:08:10,Dividend,KO/USD,0.07 ,-,0.07 ,"2,119.45 ",30.53 ,2401978540,Stocks,0.00 
02/10/2023 00:08:10,Dividend,KO/USD,0.07 ,-,0.07 ,"2,119.52 ",30.60 ,2402997911,Stocks,0.00 
02/10/2023 00:08:10,Dividend,KO/USD,0.07 ,-,0.07 ,"2,119.59 ",30.67 ,2404212596,Stocks,0.00 
02/10/2023 00:08:10,Dividend,KO/USD,0.13 ,-,0.13 ,"2,119.72 ",30.80 ,2406034831,Stocks,0.00 
02/10/2023 00:08:10,Dividend,KO/USD,0.06 ,-,0.06 ,"2,119.78 ",30.86 ,2464938542,Stocks,0.00 
02/10/2023 00:08:10,Dividend,KO/USD,0.07 ,-,0.07 ,"2,119.85 ",30.93 ,2482109814,Stocks,0.00 
02/10/2023 13:31:11,Open Position,NDAQ/USD,10.93 ,0.225454,0.00 ,"2,119.85 ",20.00 ,2525896756,Stocks,0.00 
10/10/2023 13:36:02,Open Position,ITA/USD,20.00 ,0.182425,0.00 ,"2,119.85 ",0.00 ,2534566041,CFD,0.00 
12/10/2023 00:08:28,Dividend,TSM/USD,0.04 ,-,0.04 ,"2,119.89 ",0.04 ,2385560978,Stocks,0.00 
12/10/2023 00:08:28,Dividend,TSM/USD,0.04 ,-,0.04 ,"2,119.93 ",0.08 ,2410704730,Stocks,0.00 
12/10/2023 00:08:28,Dividend,TSM/USD,0.04 ,-,0.04 ,"2,119.97 ",0.12 ,2422293704,Stocks,0.00 
13/10/2023 00:15:13,Dividend,O/USD,0.03 ,-,0.03 ,"2,120.00 ",0.15 ,2348193684,Stocks,0.00 
13/10/2023 00:15:13,Dividend,O/USD,0.03 ,-,0.03 ,"2,120.03 ",0.18 ,2385562140,Stocks,0.00 
13/10/2023 00:15:13,Dividend,O/USD,0.03 ,-,0.03 ,"2,120.06 ",0.21 ,2394930836,Stocks,0.00 
13/10/2023 00:15:13,Dividend,O/USD,0.03 ,-,0.03 ,"2,120.09 ",0.24 ,2395830103,Stocks,0.00 
13/10/2023 00:15:13,Dividend,O/USD,0.03 ,-,0.03 ,"2,120.12 ",0.27 ,2396798496,Stocks,0.00 
13/10/2023 00:15:13,Dividend,O/USD,0.03 ,-,0.03 ,"2,120.15 ",0.30 ,2397458892,Stocks,0.00 
13/10/2023 00:15:13,Dividend,O/USD,0.03 ,-,0.03 ,"2,120.18 ",0.33 ,2398791812,Stocks,0.00 
13/10/2023 00:15:13,Dividend,O/USD,0.04 ,-,0.04 ,"2,120.22 ",0.37 ,2441660511,Stocks,0.00 
13/10/2023 00:15:13,Dividend,O/USD,0.04 ,-,0.04 ,"2,120.26 ",0.41 ,2476484188,Stocks,0.00 
13/10/2023 00:15:13,Dividend,O/USD,0.12 ,-,0.12 ,"2,120.38 ",0.53 ,2512654576,Stocks,0.00 
13/10/2023 00:15:13,Dividend,O/USD,0.04 ,-,0.04 ,"2,120.42 ",0.57 ,2522815064,Stocks,0.00 
18/10/2023 12:35:05,Deposit,50.00 USD CreditCard,50.00 ,-,50.00 ,"2,170.42 ",50.57 ,-,-,0.00 
18/10/2023 13:31:09,Open Position,BLK/USD,10.56 ,0.016645,0.00 ,"2,170.42 ",40.01 ,2539738620,Stocks,0.00 
18/10/2023 15:00:09,Open Position,MSFT/USD,10.01 ,0.030139,0.00 ,"2,170.42 ",30.00 ,2539999733,Stocks,0.00 
23/10/2023 13:31:48,Open Position,KO/USD,29.98 ,0.553301,0.00 ,"2,170.42 ",0.02 ,2542945587,Stocks,0.00 
25/10/2023 00:14:13,Dividend,CSCO/USD,0.12 ,-,0.12 ,"2,170.54 ",0.14 ,2522851486,Stocks,0.00 
